province,district,win_party,turnout,election_day,early_voting,index,더불어민주당_vote,더불어민주당_early_voting,더불어민주당_election_day,미래통합당_vote,미래통합당_early_voting,미래통합당_election_day,vote(더불어민주당 - 미래통합당),early_voting(더불어민주당 - 미래통합당),election_day(더불어민주당 - 미래통합당)
Jeonbuk,완주진안무주장수,더불어민주당,0.7171,0.3115,0.4011,210,0.5689502001377507,0.6041180140832516,0.5124847883895975,0.044389654724947845,0.037258222657990905,0.05187722540226258,0.5245605454128028,0.5668597914252607,0.46060756298733496
Jeonbuk,익산시갑,더불어민주당,0.6336,0.3048,0.3262,205,0.7963824707643751,0.8184100418410042,0.7605855544814252,0.07436032317673559,0.06367677824267783,0.08374533904156885,0.7220221475876395,0.7547332635983264,0.6768402154398563
Jeonbuk,익산시을,더불어민주당,0.6392,0.2986,0.3367,206,0.7259593334352545,0.7418123852767848,0.6974589019017944,0.0,0.0,0.0,0.7259593334352545,0.7418123852767848,0.6974589019017944
Jeonbuk,전주시갑,더불어민주당,0.6419,0.3188,0.3195,201,0.7357297766211234,0.7623809730857863,0.6974388749112961,0.0,0.0,0.0,0.7357297766211234,0.7623809730857863,0.6974388749112961
Jeonbuk,전주시병,더불어민주당,0.6822,0.3556,0.3239,203,0.6665193186113407,0.7066890982503364,0.6196173407604747,0.0,0.0,0.0,0.6665193186113407,0.7066890982503364,0.6196173407604747
Jeonbuk,전주시을,더불어민주당,0.6592,0.3548,0.3016,202,0.6254095781114053,0.6615468563691114,0.5875157157905467,0.06572687387770969,0.053636749459388455,0.07465425260797173,0.5596827042336956,0.6079101069097229,0.512861463182575
Jeonbuk,정읍고창,더불어민주당,0.6595,0.302,0.3529,207,0.6977955997769868,0.7132242794655163,0.6630362658734699,0.0,0.0,0.0,0.6977955997769868,0.7132242794655163,0.6630362658734699
Jeju,서귀포시,더불어민주당,0.6388,0.3693,0.2662,252,0.5548505871462301,0.6158889221258351,0.5025541878037533,0.43361451171692167,0.3751371024030312,0.4695448579233034,0.12123607542930848,0.2407518197228039,0.033009329880449856
Jeju,제주시갑,더불어민주당,0.6136,0.3818,0.229,250,0.4870080606922712,0.5431196934087108,0.44816376735195923,0.37070491544175754,0.3174744330813695,0.398837763887843,0.11630314525051366,0.22564526032734128,0.04932600346411625
Jeju,제주시을,더불어민주당,0.6405,0.3852,0.2517,251,0.553536717952097,0.6130134115674769,0.5088163254259307,0.41068428161960924,0.3516345347862531,0.44418582621757313,0.1428524363324878,0.2613788767812238,0.06463049920835756
Chungnam,공주부여청양,미래통합당,0.661,0.341,0.3169,193,0.46431503313332034,0.5242756115196727,0.4025096212929724,0.48652239778603407,0.430735587182336,0.5307072863102745,-0.022207364652713724,0.09354002433733671,-0.12819766501730212
Chungnam,논산계룡금산,더불어민주당,0.6379,0.3574,0.2778,198,0.510111435718909,0.5797921431724249,0.4480438689461315,0.4634466350611409,0.3948075919906906,0.5086862356573429,0.046664800657768124,0.1849845511817343,-0.060642366711211426
Chungnam,당진시,더불어민주당,0.5949,0.3636,0.2289,199,0.4766351672273897,0.5887350131435533,0.4001159234904963,0.30250593706708884,0.2463935372186959,0.3335598504986709,0.17412923016030085,0.34234147592485736,0.06655607299182542
Chungnam,보령서천,미래통합당,0.6852,0.3463,0.3344,194,0.49135729396161476,0.5362074772650725,0.4415168467352778,0.5086427060383852,0.4637925227349276,0.5431951146602896,-0.01728541207677048,0.07241495453014485,-0.10167826792501178
Chungnam,서산태안,미래통합당,0.6407,0.3516,0.2858,197,0.4420075286261045,0.4990303927790706,0.3903451010379937,0.5269802019183821,0.4708765249277202,0.5648923063851481,-0.08497267329227765,0.028153867851350378,-0.1745472053471544
Chungnam,아산시갑,미래통합당,0.6166,0.3877,0.2268,196,0.49092641913415846,0.5541817665032331,0.44816985694962497,0.49828972792312914,0.4367938605840972,0.5283641431323524,-0.007363308788970679,0.11738790591913595,-0.08019428618272739
Chungnam,아산시을,더불어민주당,0.6094,0.3879,0.2197,195,0.5971655119728142,0.6537279578546865,0.5583752196477463,0.4028344880271858,0.34627204214531354,0.42987617996812555,0.1943310239456284,0.307455915709373,0.12849903967962073
Chungnam,천안시갑,더불어민주당,0.5649,0.3565,0.2066,190,0.4934667868177137,0.5618457219720452,0.4443795669146842,0.47922030552694816,0.41622317094566935,0.5059557572319909,0.014246481290765556,0.14562255102637583,-0.06157619031730671
Chungnam,천안시병,더불어민주당,0.619,0.4108,0.2059,191,0.48019333355606786,0.5561549286336528,0.4362663928997218,0.41043288452329246,0.3463780741137841,0.43724334348920385,0.0697604490327754,0.20977685451986872,-0.0009769505894820507
Chungnam,천안시을,더불어민주당,0.6074,0.4058,0.1998,192,0.5883817489807892,0.6430743204627026,0.5544674418087637,0.34893114497615574,0.2983791692385067,0.368900202307641,0.23945060400463347,0.3446951512241959,0.18556723950112275
Chungnam,홍성예산,미래통합당,0.6296,0.3491,0.2779,200,0.4448145265888457,0.4973711388602009,0.39673020500802686,0.5395278858625162,0.4888508121303164,0.5715867362943554,-0.09471335927367053,0.008520326729884509,-0.17485653128632855
Chungbuk,보은옥천영동괴산,미래통합당,0.6856,0.3357,0.3465,188,0.41442256260637006,0.4598089894117873,0.3602820852489675,0.5688305373206904,0.5251253867291839,0.6018662822410972,-0.15440797471432038,-0.06531639731739652,-0.24158419699212969
Chungbuk,제천단양,미래통합당,0.6733,0.3694,0.3009,183,0.44602909459973783,0.5024592102151809,0.394526644098741,0.5410200025373197,0.4873492551430598,0.5775360389486897,-0.09499090793758191,0.015109955072121095,-0.18300939484994866
Chungbuk,증평진천음성,더불어민주당,0.5982,0.3187,0.2766,189,0.5068784357060581,0.564811817078106,0.45060399888919744,0.4783626607231488,0.42225819506272766,0.5209837545126353,0.028515774982909248,0.14255362201537836,-0.0703797556234379
Chungbuk,청주시상당구,더불어민주당,0.6489,0.3946,0.2517,184,0.47095371553394055,0.5273166715359486,0.43021657503017297,0.4397848576021102,0.3871079121404478,0.46893858119887355,0.03116885793183033,0.14020875939550081,-0.038722006168700585
Chungbuk,청주시서원구,더불어민주당,0.649,0.3878,0.2584,185,0.4985995946194951,0.5660233268536518,0.4475959928138607,0.46788280818131567,0.40484124780153663,0.5042477391066046,0.030716786438179433,0.16118207905211512,-0.05665174629274389
Chungbuk,청주시청원구,더불어민주당,0.6176,0.4127,0.2025,187,0.5299408038217883,0.586612923701917,0.4951895088396605,0.44424135424239275,0.38999619144344294,0.4649477586788001,0.08569944957939557,0.19661673225847404,0.030241750160860392
Chungbuk,청주시흥덕구,더불어민주당,0.6229,0.3886,0.232,186,0.5580764616909195,0.622319571131381,0.5130312750601443,0.4295922092823986,0.36743879020643305,0.46130713712910987,0.1284842524085209,0.254880780924948,0.051724137931034475
Chungbuk,충주시,미래통합당,0.6389,0.3527,0.2838,182,0.4491794090343825,0.5024946262004772,0.40214098479021804,0.5225421680416164,0.47240134887298113,0.5574094711893139,-0.07336275900723382,0.030093277327496115,-0.1552684863990959
